41,2604,-319,239,-9,4,0,0,3.14159265358979,8,FALSE
41.5,2601,0,0,0,0,0,0,0,1,FALSE
41.5,2602,53,240.5,2,7,0,0,0.785398163397448,7,FALSE
41.5,2603,15.5526034223515,-21.9483337878421,-7.40273153293475,-3.0330786094814,-1.37908288076842,1.44849246044688,4.71238898038469,6,FALSE
41.5,2604,-323.5,241,-9,4,0,0,3.14159265358979,8,FALSE
42,2601,0,0,0,0,0,0,0,1,FALSE
42,2602,54,244,2,7,0,0,0.785398163397448,7,FALSE
42,2603,11.8512376558842,-23.4648730925828,-7.70808300334242,-2.14136788375649,-1.15632513141464,1.63184318807259,4.71238898038469,6,FALSE
42,2604,-328,243,-9,4,0,0,3.14159265358979,8,FALSE
42.5,2601,0,0,0,0,0,0,0,1,FALSE
42.5,2602,55,247.5,2,7,0,0,0.785398163397448,7,FALSE
42.5,2603,7.99719615421295,-24.535557034461,-7.9079123562668,-1.21033969017081,-0.901650662952761,1.78522437861375,4.71238898038469,6,FALSE
42.5,2604,-332.5,245,-9,4,0,0,3.14159265358979,8,FALSE
43,2601,0,0,0,0,0,0,0,1,FALSE
43,2602,56,251,2,7,0,0,0.785398163397448,7,FALSE
43,2603,4.04323997607955,-25.1407268795464,-7.99601222593363,-0.252563819103161,-0.619793981426839,1.90154027582564,4.71238898038469,6,FALSE
43,2604,-337,247,-9,4,0,0,3.14159265358979,8,FALSE
43.5,2601,0,0,0,0,0,0,0,1,FALSE
43.5,2602,57,254.5,2,7,0,0,0.785398163397448,7,FALSE
43.5,2603,0.0452338631127378,-25.267008789098,-7.96772412951752,0.717894279058081,-0.317567969667135,1.97462669500883,4.71238898038469,6,FALSE
43.5,2604,-341.5,249,-9,4,0,0,3.14159265358979,8,FALSE
44,2601,0,0,0,0,0,0,0,1,FALSE
44,2602,58,258,2,7,0,0,0.785398163397448,7,FALSE
44,2603,-3.93862820164602,-24.908061649569,-7.82037502234893,1.68574449719433,-0.00358046265029639,1.99999679506923,4.71238898038469,6,FALSE
44,2604,-346,251,-9,4,0,0,3.14159265358979,8,FALSE
44.5,2601,0,0,0,0,0,0,0,1,FALSE
44.5,2602,59,261.5,2,7,0,0,0.785398163397448,7,FALSE
44.5,2603,-7.84881571282049,-24.0651894009718,-7.55362662773508,2.63490507775356,0.312372118018176,1.97545530445132,4.71238898038469,6,FALSE
44.5,2604,-350.5,253,-9,4,0,0,3.14159265358979,8,FALSE
45,2601,0,0,0,0,0,0,0,1,FALSE
45,2602,60,265,2,7,0,0,0.785398163397448,7,FALSE
45,2603,-11.625629026688,-22.747736862095,-7.16967631251933,3.54904798131826,0.620146278256374,1.90142541099165,4.71238898038469,6,FALSE
45,2604,-355,255,-9,4,0,0,3.14159265358979,8,FALSE
45.5,2601,0,0,0,0,0,0,0,1,FALSE
45.5,2602,61,268.5,2,7,0,0,0.785398163397448,7,FALSE
45.5,2603,-15.2104671829477,-20.9732128714359,-6.67327943614784,4.41218104423269,0.910160539956408,1.78090083707832,4.71238898038469,6,FALSE
45.5,2604,-359.5,257,-9,4,0,0,3.14159265358979,8,FALSE
46,2601,0,0,0,0,0,0,0,1,FALSE
46,2602,62,272,2,7,0,0,0.785398163397448,7,FALSE
46,2603,-18.5471069010216,-18.7671223493196,-6.07160272460773,5.20918807056685,1.17418245148867,1.61904155926155,4.71238898038469,6,FALSE
46,2604,-364,259,-9,4,0,0,3.14159265358979,8,FALSE
46.5,2601,0,0,0,0,0,0,0,1,FALSE
46.5,2602,63,275.5,2,7,0,0,0.785398163397448,7,FALSE
46.5,2603,-21.5829082633255,-16.1625283140361,-5.36867746768496,5.9204517932324,1.40585051384554,1.4225274453311,4.71238898038469,6,FALSE
46.5,2604,-368.5,261,-9,4,0,0,3.14159265358979,8,FALSE
47,2601,0,0,0,0,0,0,0,1,FALSE
47,2602,64,279,2,7,0,0,0.785398163397448,7,FALSE
47,2603,-24.267246997168,-13.2023024174199,-4.56823882062721,6.5198664846576,1.60087729411549,1.1988293828504,4.71238898038469,6,FALSE
47,2604,-373,263,-9,4,0,0,3.14159265358979,8,FALSE
47.5,2601,0,0,0,0,0,0,0,1,FALSE
47.5,2602,65,282.5,2,7,0,0,0.785398163397448,7,FALSE
47.5,2603,-26.5513664074816,-9.94236917509114,-3.68982064992231,6.99775927323623,1.7568363414098,0.955785577157254,4.71238898038469,6,FALSE
47.5,2604,-377.5,265,-9,4,0,0,3.14159265358979,8,FALSE
48,2601,0,0,0,0,0,0,0,1,FALSE
48,2602,66,286,2,7,0,0,0.785398163397448,7,FALSE
48,2603,-28.3962767324427,-6.44348953847303,-2.75332467456828,7.34843759897893,1.87299195070806,0.701356651485414,4.71238898038469,6,FALSE
48,2604,-382,267,-9,4,0,0,3.14159265358979,8,FALSE
48.5,2601,0,0,0,0,0,0,0,1,FALSE
48.5,2602,67,289.5,2,7,0,0,0.785398163397448,7,FALSE
48.5,2603,-29.7729390697269,-2.76927073898356,-1.77811610097504,7.56972528049381,1.95041714718649,0.442575363029766,4.71238898038469,6,FALSE
48.5,2604,-386.5,269,-9,4,0,0,3.14159265358979,8,FALSE
49,2601,0,0,0,0,0,0,0,1,FALSE
49,2602,68,293,2,7,0,0,0.785398163397448,7,FALSE
49,2603,-30.6619971202144,1.01559190126335,-0.782413944356872,7.66233853713629,1.99140431323634,0.185226513284959,4.71238898038469,6,FALSE
49,2604,-391,271,-9,4,0,0,3.14159265358979,8,FALSE
49.5,2601,0,0,0,0,0,0,0,1,FALSE
49.5,2602,69,296.5,2,7,0,0,0.785398163397448,7,FALSE
49.5,2603,-31.0532040923928,4.84676116983149,0.217037967479123,7.6292345203502,1.99890382367199,-0.0662080335721921,4.71238898038469,6,FALSE
49.5,2604,-395.5,273,-9,4,0,0,3.14159265358979,8,FALSE
50,2601,0,0,0,0,0,0,0,1,FALSE
50,2602,70,300,2,7,0,0,0.785398163397448,7,FALSE
50,2603,-30.9446851086533,8.66137843000659,1.20507571804363,7.47502231765718,1.97607550112901,-0.308424405386034,4.71238898038469,6,FALSE
50,2604,-400,275,-9,4,0,0,3.14159265358979,8,FALSE
